cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
640680	58819	DENVAR 200 mg CAPSULAS	Cefixima 200 mg cápsula	200 mg	Blister	500	cápsula	CEFIXIMA 200 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	MERCK S.L.	1990-12-01	1	2011-10-11	Autorizado	1990-12-01	1	0	0	0
644534	59733	DENVAR 100 MG/5 ML GRANULADO PARA SUSPENSIÓN ORAL	Cefixima 100 mg/5 ml solución/suspensión oral	100 mg/5 ml	Frasco	1000	ml	CEFIXIMA 20 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	1	J01DD08 - Cefixima	MERCK S.L.	1993-02-01	0	2015-09-16	Autorizado	1993-02-01	1	0	0	0
644542	59733	DENVAR 100 MG/5 ML GRANULADO PARA SUSPENSIÓN ORAL	Cefixima 100 mg/5 ml solución/suspensión oral	100 mg/5 ml	Frasco	2000	ml	CEFIXIMA 20 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	1	J01DD08 - Cefixima	MERCK S.L.	1993-02-01	0	2015-09-16	Autorizado	1993-02-01	1	0	0	0
645432	60469	DENVAR 400 mg CAPSULAS	Cefixima 400 mg cápsula	400 mg	Blister	100	cápsula	CEFIXIMA 400 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	MERCK S.L.	1994-06-01	1	2011-10-11	Autorizado	1994-06-01	1	0	0	0
650286	66397	CEFIXIMA NORMON 400 mg CAPSULAS DURAS  EFG	Cefixima 400 mg cápsula	400 mg	Blister	10	cápsula	CEFIXIMA TRIHIDRATO 400 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	LABORATORIOS NORMON S.A.	2004-10-01	1	2011-10-20	Autorizado	2004-10-01	1	0	0	0
650287	66398	CEFIXIMA NORMON 200 mg CAPSULAS DURAS EFG	Cefixima 200 mg cápsula	200 mg	Blister	6	cápsula	CEFIXIMA TRIHIDRATO 200 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	LABORATORIOS NORMON S.A.	2004-10-01	0	2014-04-29	Autorizado	2004-10-01	1	0	0	0
650288	66398	CEFIXIMA NORMON 200 mg CAPSULAS DURAS EFG	Cefixima 200 mg cápsula	200 mg	Blister	12	cápsula	CEFIXIMA TRIHIDRATO 200 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	LABORATORIOS NORMON S.A.	2004-10-01	0	2014-04-29	Autorizado	2004-10-01	1	0	0	0
653405	59733	DENVAR 100 MG/5 ML GRANULADO PARA SUSPENSIÓN ORAL	Cefixima 100 mg/5 ml solución/suspensión oral	100 mg/5 ml	Frasco	100	ml	CEFIXIMA 20 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	1	J01DD08 - Cefixima	MERCK S.L.	1993-02-01	1	2011-10-11	Autorizado	1993-02-01	1	0	0	0
690016	60469	DENVAR 400 mg CAPSULAS	Cefixima 400 mg cápsula	400 mg	Blister	10	cápsula	CEFIXIMA 400 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	MERCK S.L.	1994-06-01	1	2011-10-11	Autorizado	1994-06-01	1	0	0	0
693803	66398	CEFIXIMA NORMON 200 mg CAPSULAS DURAS EFG	Cefixima 200 mg cápsula	200 mg	Blister	14	cápsula	CEFIXIMA TRIHIDRATO 200 mg	VÍA ORAL	CÁPSULA DURA	1	J01DD08 - Cefixima	LABORATORIOS NORMON S.A.	2004-10-01	1	2013-06-25	Autorizado	2004-10-01	1	0	0	0
