cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
607589	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 50 ml	270 mg/ml	Frasco	10	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-07-31	Autorizado	1995-06-01	1	0	0	0
607591	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 100 ml	270 mg/ml inyectable 100 ml	Frasco	10	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-06-13	Autorizado	1995-06-01	1	0	0	0
607593	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 500 ml	270 mg/ml	Frasco	6	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-06-21	Autorizado	1995-06-01	1	0	0	0
607594	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 50 ml	320 mg/ml	Frasco	10	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-06-21	Autorizado	1995-06-01	1	0	0	0
607595	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 100 ml	320 mg/ml inyectable 100 ml	Frasco	10	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-06-13	Autorizado	1995-06-01	1	0	0	0
607597	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 500 ml	320 mg/ml	Frasco	6	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	1	2023-07-12	Autorizado	1995-06-01	1	0	0	0
651661	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 500 ml	270 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
651687	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 500 ml	320 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
687251	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 100 ml	320 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
687269	60637	VISIPAQUE 320 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 320 mg/ml inyectable 50 ml	320 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 320 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
687285	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 100 ml	270 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
687293	60636	VISIPAQUE 270 mg /ml SOLUCION INYECTABLE	Iodo (Iodixanol) 270 mg/ml inyectable 50 ml	270 mg/ml	Frasco	1	frasco perfusión	IODIXANOL 270 mg	VÍA INTRAARTERIAL|VÍA INTRAARTICULAR|VÍA INTRATECAL|VÍA INTRAUTERINA|VÍA INTRAVENOSA|VÍA ORAL|VÍA RECTAL	SOLUCIÓN INYECTABLE	1	V08AB09 - Iodixanol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1995-06-01	0	2024-11-26	Autorizado	1995-06-01	1	0	0	0
