product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/99/126/002	19068245	etanercept 25 MG/ML Injectable Solution [Enbrel]	261105	EXACT			2026-02-16
EU/1/99/126/003	19068245	etanercept 25 MG/ML Injectable Solution [Enbrel]	261105	EXACT	powder+solvent kit reconstituted to ~25 mg/ml		2026-02-16
EU/1/99/126/004	19068245	etanercept 25 MG/ML Injectable Solution [Enbrel]	261105	EXACT	powder+solvent kit reconstituted to ~25 mg/ml		2026-02-16
EU/1/99/126/005	19068245	etanercept 25 MG/ML Injectable Solution [Enbrel]	261105	EXACT	powder+solvent kit reconstituted to ~25 mg/ml		2026-02-16
EU/1/99/126/013	19132639	0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	809159	EXACT			2026-02-16
EU/1/99/126/014	19132639	0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	809159	EXACT			2026-02-16
EU/1/99/126/015	19132639	0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	809159	EXACT			2026-02-16
EU/1/99/126/016	19131494	1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	802652	EXACT			2026-02-16
EU/1/99/126/017	19131494	1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	802652	EXACT			2026-02-16
EU/1/99/126/018	19131494	1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	802652	EXACT			2026-02-16
EU/1/99/126/019	46234063	1 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	1653225	EXACT			2026-02-16
EU/1/99/126/020	46234063	1 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	1653225	EXACT			2026-02-16
EU/1/99/126/021	46234063	1 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	1653225	EXACT			2026-02-16
EU/1/99/126/022	35831427	etanercept 10 MG Injection [Enbrel]	OMOP5036790	EXACT	powder+solvent kit reconstituted to 10 mg injection	etanercept 10 MG/ML Injectable Solution [Enbrel]	2026-03-31
EU/1/99/126/023	36421909	Etanercept 25 MG Auto-Injector [Enbrel]	OMOP4764187	EXACT	pen injector mapped to prefilled syringe to preserve 0.5 ML dose	0.5 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	2026-03-31
EU/1/99/126/024	36421909	Etanercept 25 MG Auto-Injector [Enbrel]	OMOP4764187	EXACT	pen injector mapped to prefilled syringe to preserve 0.5 ML dose	0.5 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	2026-03-31
EU/1/99/126/025	36421909	Etanercept 25 MG Auto-Injector [Enbrel]	OMOP4764187	EXACT	pen injector mapped to prefilled syringe to preserve 0.5 ML dose	0.5 ML etanercept 50 MG/ML Auto-Injector [Enbrel]	2026-03-31
EU/1/99/126/026	19132639	0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]	809159	EXACT			2026-02-16
