cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
600000	66337	AMOXICILINA /ACIDO CLAVULANICO SALA 500/50 mg POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Amoxicilina/Ácido clavulánico 500 mg/50 mg inyectable	500 mg/50 mg	Vial	100	vial para inyección	AMOXICILINA SODICA 500 mg|CLAVULANICO ACIDO 50 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	LABORATORIO REIG JOFRE, S.A.	2004-09-16	0	2012-01-02	Suspenso	2020-08-11	1	0	0	0
600027	66424	AMOXICILINA/ACIDO CLAVULANICO NORMON 500 mg/50 mg POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Amoxicilina/Ácido clavulánico 500 mg/50 mg inyectable	500 mg/50 mg	Vial	100	vial para inyección	AMOXICILINA SODICA 500 mg|CLAVULANATO POTASIO 50 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	LABORATORIOS NORMON S.A.	2004-11-04	0	2015-08-03	Autorizado	2004-11-04	1	0	0	0
600028	66425	AMOXICILINA/ACIDO CLAVULANICO NORMON 1.000 mg/200 mg POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Amoxicilina/Ácido clavulánico 1.000 mg/200 mg inyectable	1.000 mg/200 mg	Vial	100	vial para inyección	AMOXICILINA SODICA 1000 mg|CLAVULANATO POTASIO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	LABORATORIOS NORMON S.A.	2004-11-04	1	2011-10-20	Autorizado	2004-11-04	1	0	0	0
600144	65136	AMOXICILINA/ACIDO CLAVULANICO SANDOZ 1000  mg/200 mg POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Amoxicilina/Ácido clavulánico 1.000 mg/200 mg inyectable	1.000 mg/200 mg	Vial	100	vial para inyección	AMOXICILINA SODICA 1000 mg|CLAVULANATO POTASIO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	SANDOZ FARMACEUTICA S.A.	2002-12-20	0	2023-09-26	Autorizado	2002-12-20	1	0	0	0
600841	59515	AUGMENTINE 875 mg/125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amoxicilina/Ácido clavulánico 875 mg/125 mg comprimido	875 mg/125 mg	Blister	500	comprimido	AMOXICILINA TRIHIDRATO 875 mg|CLAVULANICO ACIDO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	GLAXOSMITHKLINE S.A.	1993-02-01	0	2019-03-16	Autorizado	1993-02-01	1	0	0	0
602819	70189	AMOXICILINA/ACIDO CLAVULANICO NORMON 500 mg /125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amoxicilina/Ácido clavulánico 500 mg/125 mg comprimido	500 mg/125 mg	Blister	500	comprimido	AMOXICILINA TRIHIDRATO 500 mg|CLAVULANICO ACIDO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	LABORATORIOS NORMON S.A.	2008-10-28	1	2011-10-20	Autorizado	2008-10-28	1	0	0	0
602820	70188	AMOXICILINA/ACIDO CLAVULANICO NORMON 875 mg/125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amoxicilina/Ácido clavulánico 875 mg/125 mg comprimido	875 mg/125 mg	Blister	500	comprimido	AMOXICILINA TRIHIDRATO 875 mg|CLAVULANICO ACIDO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	LABORATORIOS NORMON S.A.	2008-10-28	1	2011-10-20	Autorizado	2008-10-28	1	0	0	0
603322	71886	AMOXICILINA/ACIDO CLAVULANICO AUROVITAS PHARMA 500 mg / 125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amoxicilina/Ácido clavulánico 500 mg/125 mg comprimido	500 mg/125 mg	Blister	500	comprimido	AMOXICILINA TRIHIDRATO 500 mg|CLAVULANATO POTASIO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	AUROVITAS SPAIN, S.A.U.	2010-02-11	0	2015-12-16	Autorizado	2010-02-11	1	0	0	0
603326	71887	AMOXICILINA/ACIDO CLAVULANICO AUROVITAS PHARMA 875 mg / 125  mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amoxicilina/Ácido clavulánico 875 mg/125 mg comprimido	875 mg/125 mg	Blister	500	comprimido	AMOXICILINA TRIHIDRATO 875 mg|CLAVULANATO POTASIO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	AUROVITAS SPAIN, S.A.U.	2010-02-11	0	2026-02-05	Anulado	2026-02-05	1	0	0	0
606021	65137	AMOXICILINA/ACIDO CLAVULANICO SANDOZ 2000mg/200mg POLVO PARA SOLUCION PARA PERFUSION EFG	Amoxicilina/Ácido clavulánico 2.000 mg/200 mg inyectable perfusión	2000 mg/200 mg	Vial	10	vial para inyección	AMOXICILINA SODICA 2000 mg|CLAVULANATO POTASIO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	2	J01CR02 - Amoxicilina e inhibidores de la betalactamasa	SANDOZ FARMACEUTICA S.A.	2002-12-20	1	2013-07-19	Autorizado	2002-12-20	1	0	0	0
