cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
696017	76988	ATOSIBAN NORMON 6,75 MG/0,9 ML SOLUCION INYECTABLE EFG	Atosibán 7,5 mg/ml inyectable 0,9 ml	6,75 mg inyectable 0,9 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7.5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	LABORATORIOS NORMON S.A.	2013-01-16	0	2026-03-02	Anulado	2026-03-02	1	0	0	0
696018	76989	ATOSIBAN NORMON 37,5 MG/5 ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Atosibán 7,5 mg/ml inyectable perfusión 5 ml	7,5 mg/ml inyectable 5 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7.5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	G02CX01 - Atosiban	LABORATORIOS NORMON S.A.	2013-01-16	0	2026-03-02	Anulado	2026-03-02	1	0	0	0
699572	113852001	Atosiban SUN 6,75 mg/0,9 ml solucion inyectable EFG	Atosibán 7,5 mg/ml inyectable 0,9 ml	6,75 mg inyectable 0,9 ml	Vial	1	vial para inyección	ATOSIBAN 7.5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	2013-09-24	1	2014-06-17	Autorizado	2013-09-24	1	0	0	0
699573	113852002	Atosiban SUN 37,5 mg/5 ml concentrado para solucion para perfusion EFG	Atosibán 7,5 mg/ml inyectable perfusión 5 ml	7,5 mg/ml inyectable 5 ml	Vial	1	vial para inyección	ATOSIBAN 7,5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	G02CX01 - Atosiban	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	2013-09-24	1	2014-06-17	Autorizado	2013-09-24	1	0	0	0
704592	79314	ATOSIBAN ALTAN 37,5 MG/5 ML CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN EFG	Atosibán 7,5 mg/ml inyectable perfusión 5 ml	7,5 mg/ml inyectable 5 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7.5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	G02CX01 - Atosiban	ALTAN PHARMACEUTICALS SA	2014-12-09	1	2015-11-17	Autorizado	2014-12-09	1	0	0	0
704594	79315	ATOSIBAN ALTAN 6.75 MG/0.9 ML SOLUCION INYECTABLE EFG	Atosibán 7,5 mg/ml inyectable 0,9 ml	6,75 mg inyectable 0,9 ml	Ampolla	1	ampolla para inyección	ATOSIBAN ACETATO 7.5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	ALTAN PHARMACEUTICALS SA	2014-12-09	1	2015-11-17	Autorizado	2014-12-09	1	0	0	0
709819	80606	ATOSIBAN ACCORD 37,5 MG/5 ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Atosibán 7,5 mg/ml inyectable perfusión 5 ml	7,5 mg/ml inyectable 5 ml	Vial	1	vial para inyección	ATOSIBAN 7.5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	G02CX01 - Atosiban	ACCORD HEALTHCARE S.L.U.	2016-01-27	0	2025-06-11	Anulado	2025-06-11	1	0	0	0
715517	81918	ATOSIBAN EVER PHARMA 37,5 MG/5 ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Atosibán 7,5 mg/ml inyectable perfusión 5 ml	7,5 mg/ml inyectable 5 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7,5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	G02CX01 - Atosiban	EVER VALINJECT GMBH	2017-04-03	1	2018-06-06	Autorizado	2017-04-04	1	0	0	0
715518	81919	ATOSIBAN EVER PHARMA 6,75 MG/0,9 ML SOLUCION INYECTABLE EFG	Atosibán 7,5 mg/ml inyectable 0,9 ml	7,5 mg/ml inyectable 0,9 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7,5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	EVER VALINJECT GMBH	2017-04-03	1	2018-06-06	Autorizado	2017-04-04	1	0	0	0
715519	81920	ATOSIBAN EVER PHARMA 75 MG/10 ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Atosibán 7,5 mg/ml inyectable perfusión 10 ml	7,5 mg/ml inyectable 10 ml	Vial	1	vial para inyección	ATOSIBAN ACETATO 7,5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	EVER VALINJECT GMBH	2017-04-03	1	2018-06-06	Autorizado	2022-03-11	1	0	0	0
723943	83559	ATOSIBAN ACCORD 6,75 MG /0,9 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Atosibán 6,75 mg inyectable 0,9 ml	6,75 mg inyectable 0,9 ml	Jeringa precargada	1	jeringa precargada	ATOSIBAN ACETATO 7,5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	G02CX01 - Atosiban	ACCORD HEALTHCARE S.L.U.	2018-10-31	0	2025-05-26	Anulado	2025-05-26	1	0	0	0
834143	99124001	TRACTOCILE 7,5 mg/ml, SOLUCION INYECTABLE	Atosibán 7,5 mg/ml inyectable 0,9 ml	6,75 mg inyectable 0,9 ml	Vial	1	vial para inyección	ATOSIBAN 7.5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	G02CX01 - Atosiban	FERRING PHARMACEUTICALS A/S	2000-05-29	1	2012-01-02	Autorizado	2000-05-29	1	0	0	0
