cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
660699	69680	CANESPIE CLOTRIMAZOL 10 mg/g CREMA	Clotrimazol 10 mg/g crema	10 mg/g	Tubo	30	g	CLOTRIMAZOL 10 mg	USO CUTÁNEO	CREMA	1	D01AC01 - Clotrimazol	BAYER HISPANIA S.L.	2008-03-17	1	2011-10-11	Autorizado	2008-03-17	0	0	0	0
700688	62218	CLOTRIMAZOL GINE-CANESMED 100 MG COMPRIMIDOS VAGINALES EFG	Clotrimazol 100 mg óvulo/cápsula/comprimido vaginal	100 mg	Blister	6	cápsula/comprimido vaginal	CLOTRIMAZOL 100 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1998-09-01	1	2011-10-11	Autorizado	1998-09-01	1	0	0	0
700689	62219	CLOTRIMAZOL GINE-CANESMED 500 MG COMPRIMIDO VAGINAL EFG	Clotrimazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	1	cápsula/comprimido vaginal	CLOTRIMAZOL 500 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1998-09-01	1	2011-10-11	Autorizado	1998-09-01	1	0	0	0
700691	62220	CLOTRIMAZOL GINE-CANESMED 20 MG/G CREMA VAGINAL EFG	Clotrimazol 20 mg/g semisólido vaginal	20 mg/g	Tubo	20	g	CLOTRIMAZOL 20 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1998-09-01	1	2011-10-11	Autorizado	1998-09-01	1	0	0	0
700694	62221	CLOTRIMAZOL CANESMED 10 mg/g CREMA EFG	Clotrimazol 10 mg/g crema	10 mg/g	Tubo	30	g	CLOTRIMAZOL 10 mg	USO CUTÁNEO	CREMA	1	D01AC01 - Clotrimazol	BAYER HISPANIA S.L.	1998-09-01	1	2013-01-03	Autorizado	1998-09-01	1	0	0	0
701299	78414	GINE-CANESTEN 500 MG CAPSULA VAGINAL BLANDA	Clotrimazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	1	cápsula/comprimido vaginal	CLOTRIMAZOL 500 mg	VÍA VAGINAL	CÁPSULA VAGINAL BLANDA	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	2014-01-31	1	2014-11-03	Autorizado	2014-01-31	0	0	0	0
720607	82837	CLOTRIMAZOL NUTRA ESSENTIAL 10 MG/G ESPUMA CUTANEA	Clotrimazol 10 mg/ml líquido uso tópico	10 mg/g	Envase a presión	30	g	CLOTRIMAZOL 10 mg	USO CUTÁNEO	ESPUMA CUTÁNEA	1	D01AC01 - Clotrimazol	FARMALIDER S.A.	2018-02-02	1	2021-10-18	Autorizado	2018-02-03	0	0	0	0
725036	52626	CANESTEN 10 mg/g CREMA	Clotrimazol 10 mg/g crema	10 mg/g	Tubo	30	g	CLOTRIMAZOL 10 mg	USO CUTÁNEO	CREMA	1	D01AC01 - Clotrimazol	BAYER HISPANIA S.L.	1975-04-01	1	2011-10-11	Autorizado	1975-04-01	1	0	0	0
725044	52625	CANESTEN 10 mg/ml SOLUCION PARA PULVERIZACION CUTANEA	Clotrimazol 10 mg/ml líquido uso tópico	10 mg/ml	Frasco	30	ml	CLOTRIMAZOL 10 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	1	D01AC01 - Clotrimazol	BAYER HISPANIA S.L.	1975-04-01	1	2011-10-11	Autorizado	1975-04-01	1	0	0	0
725051	52624	GINE-CANESTEN 100 mg COMPRIMIDOS VAGINALES	Clotrimazol 100 mg óvulo/cápsula/comprimido vaginal	100 mg	Blister	6	cápsula/comprimido vaginal	CLOTRIMAZOL 100 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1975-04-01	1	2011-10-11	Autorizado	1975-04-01	0	0	0	0
728306	11003-29-03-1999	GINE-CANESTEN 20 MG/G CREMA VAGINAL	Clotrimazol 20 mg/g semisólido vaginal	20 mg/g	Tubo	20	g	CLOTRIMAZOL 20 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HELLAS Α.Β.Ε.Ε.	2020-04-16	1	2020-06-10	Autorizado	2020-04-17	0	0	0	0
732405	11003-29-03-1999IP	GINE-CANESTEN 20 mg/g CREMA VAGINAL	Clotrimazol 20 mg/g semisólido vaginal	20 mg/g	Tubo	20	g	CLOTRIMAZOL 20 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HELLAS A.E.	2021-12-09	1	2022-07-06	Autorizado	2021-12-10	0	0	0	0
763319	11003-29-03-1999IP1	GINE-CANESTEN 20 MG/G CREMA VAGINAL	Clotrimazol 20 mg/g semisólido vaginal	20 mg/g	Tubo	20	g	CLOTRIMAZOL 20 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HELLAS Α.Β.Ε.Ε.	2023-08-23	1	2023-11-14	Autorizado	2023-08-24	0	0	0	0
767290	90227	CLOTIC 10 MG/ML GOTAS OTICAS EN SOLUCION EN ENVASE UNIDOSIS	Clotrimazol 10 mg/ml líquido ótico envase unidosis	10 mg/ml	Envase unidosis	30	envase uso ótico unidosis	CLOTRIMAZOL 10 mg	VÍA ÓTICA	GOTAS ÓTICAS EN SOLUCIÓN EN ENVASE UNIDOSIS	1	S02AA - Antiinfecciosos	LABORATORIOS SALVAT S.A.	2025-03-20	1	2025-08-04	Autorizado	2025-03-21	1	0	0	0
767436	253139829031999	GINE-CANESTEN 500 MG COMPRIMIDO VAGINAL	Clotrimazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	1	comprimido	CLOTRIMAZOL 500 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HELLAS Α.Β.Ε.Ε.	2025-04-09	1	2025-09-23	Autorizado	2025-04-10	0	0	0	0
768589	253139829031999IP	GINE-CANESTEN 500 MG COMPRIMIDO VAGINAL	Clotrimazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	1	cápsula/comprimido vaginal	CLOTRIMAZOL 500 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HELLAS Α.Β.Ε.Ε.	2025-09-29	1	2026-01-29	Autorizado	2025-09-30	0	0	0	0
952382	59019	GINE-CANESTEN 100 mg/g CREMA VAGINAL	Clotrimazol 100 mg/g semisólido vaginal	100 mg/g	Envase unidosis	5	g	CLOTRIMAZOL 100 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1993-02-01	1	2011-10-11	Autorizado	1993-02-01	0	0	0	0
965970	56755	GINE-CANESTEN 500 mg COMPRIMIDO VAGINAL	Clotrimazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	1	cápsula/comprimido vaginal	CLOTRIMAZOL 500 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1985-10-01	1	2011-10-11	Autorizado	1985-10-01	0	0	0	0
966812	56825	GINE-CANESTEN 20 mg/g CREMA VAGINAL	Clotrimazol 20 mg/g semisólido vaginal	20 mg/g	Tubo	20	g	CLOTRIMAZOL 20 mg	VÍA VAGINAL	CREMA VAGINAL	1	G01AF02 - Clotrimazol	BAYER HISPANIA S.L.	1985-11-01	1	2011-10-11	Autorizado	1985-11-01	0	0	0	0
966820	56826	CANESTEN 10 mg/g POLVO CUTANEO	Clotrimazol 10 mg/g sólido uso cutáneo	10 mg/g	Frasco	30	g	CLOTRIMAZOL 10 mg	USO CUTÁNEO	POLVO CUTÁNEO	1	D01AC01 - Clotrimazol	BAYER HISPANIA S.L.	1985-09-01	1	2011-10-11	Autorizado	1985-09-01	1	0	0	0
