cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
650184	59483	ZOMACTON 4 mg POLVO Y DISOLVENTE PARA SOLUCION  INYECTABLE	Somatropina 4 mg inyectable	4 mg	Vial + Ampolla	5	vial para inyección	SOMATROPINA 4 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	1	H01AC01 - Somatropina	FERRING S.A.U.	1992-12-01	0	2021-01-27	Autorizado	1992-12-01	1	0	0	0
659613	06332004	OMNITROPE 5 MG/1,5 ML SOLUCION INYECTABLE EN CARTUCHO	Somatropina 3,3 mg/ml inyectable 1,5 ml cartucho precargado	5 mg	Cartucho	1	cartucho precargado	SOMATROPINA 3.33 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	1	H01AC01 - Somatropina	SANDOZ GMBH	2007-07-27	0	2015-12-22	Autorizado	2007-07-27	1	0	1	0
659614	06332005	OMNITROPE 5 MG/1,5 ML SOLUCION INYECTABLE EN CARTUCHO	Somatropina 3,3 mg/ml inyectable 1,5 ml cartucho precargado	5 mg	Cartucho	5	cartucho precargado	SOMATROPINA 3.33 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	1	H01AC01 - Somatropina	SANDOZ GMBH	2007-07-27	0	2016-05-20	Autorizado	2007-07-27	1	0	1	0
660846	06332007	OMNITROPE 10 MG/1,5 ML SOLUCION INYECTABLE EN CARTUCHO	Somatropina 6,7 mg/ml inyectable 1,5 ml cartuchos precargados	10 mg	Cartucho	1	cartucho precargado	SOMATROPINA 6.66 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	1	H01AC01 - Somatropina	SANDOZ GMBH	2008-04-11	0	2016-05-20	Autorizado	2008-04-11	1	0	1	0
660847	06332008	OMNITROPE 10 MG/1,5 ML SOLUCION INYECTABLE EN CARTUCHO	Somatropina 6,7 mg/ml inyectable 1,5 ml cartuchos precargados	10 mg	Cartucho	5	cartucho precargado	SOMATROPINA 6.66 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	1	H01AC01 - Somatropina	SANDOZ GMBH	2008-04-11	0	2015-12-22	Autorizado	2008-04-11	1	0	1	0
660848	06332009	OMNITROPE 10 MG/1,5 ML SOLUCION INYECTABLE EN CARTUCHO	Somatropina 6,7 mg/ml inyectable 1,5 ml cartuchos precargados	10 mg	Cartucho	10	cartucho precargado	SOMATROPINA 6.66 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	1	H01AC01 - Somatropina	SANDOZ GMBH	2008-04-11	0	2014-07-19	Autorizado	2008-04-11	1	0	1	0
664938	61822	GENOTONORM MINIQUICK 2 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Somatropina 2 mg inyectable jeringa precargada	2 mg	Vial	7	cartucho precargado	SOMATROPINA 2 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	1	H01AC01 - Somatropina	PFIZER S.L.	1998-04-01	1	2011-02-11	Autorizado	1998-04-01	1	0	0	0
664946	61821	GENOTONORM MINIQUICK 1,8 mg  POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Somatropina 1,8 mg inyectable jeringa precargada	1,8 mg	Vial	7	cartucho precargado	SOMATROPINA 1.8 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	1	H01AC01 - Somatropina	PFIZER S.L.	1998-04-01	1	2011-02-11	Autorizado	1998-04-01	1	0	0	0
664953	61820	GENOTONORM MINIQUICK 1,6 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Somatropina 1,6 mg inyectable jeringa precargada	1,6 mg	Vial	7	cartucho precargado	SOMATROPINA 1.6 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	1	H01AC01 - Somatropina	PFIZER S.L.	1998-04-01	1	2011-02-11	Autorizado	1998-04-01	1	0	0	0
664961	61819	GENOTONORM MINIQUICK 1,4 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Somatropina 1,4 mg inyectable jeringa precargada	1,4 mg	Vial	7	cartucho precargado	SOMATROPINA 1.4 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	1	H01AC01 - Somatropina	PFIZER S.L.	1998-04-01	1	2011-02-11	Autorizado	1998-04-01	1	0	0	0
