cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
603122	70880	GRANISETRON NORMON 1 mg/1 ml SOLUCION INYECTABLE EFG	Granisetrón 1 mg inyectable 1 ml	1 mg	Ampolla	50	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	LABORATORIOS NORMON S.A.	2009-05-04	1	2011-10-20	Autorizado	2009-05-04	1	0	0	0
656477	68225	GRANISETRON ALTAN 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Granisetrón 1 mg comprimido	1 mg	Blister	10	comprimido	GRANISETRON HIDROCLORURO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	A04AA02 - Granisetron	ALTAN PHARMACEUTICALS SA	2006-12-04	0	2025-03-27	Anulado	2025-03-27	1	0	0	0
658473	68464	GRANISETRON ALTAN 3 MG/3 ML CONCENTRADO PARA  SOLUCION   PARA PERFUSION EFG	Granisetrón 3 mg inyectable 3 ml	3 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	A04AA02 - Granisetron	ALTAN PHARMACEUTICALS SA	2007-02-12	0	2022-11-07	Suspenso	2021-11-22	1	0	0	0
658754	68611	GRANISETRON ALTAN 3 MG/50 ML SOLUCION PARA PERFUSION	Granisetrón 3 mg inyectable perfusión 50 ml	3 mg	Bolsa	5	bolsa perfusión	GRANISETRON HIDROCLORURO 0.06 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	A04AA02 - Granisetron	ALTAN PHARMACEUTICALS SA	2007-03-23	1	2011-11-15	Autorizado	2007-03-23	1	0	0	0
662690	70744	GRANISETRON KABI 1 mg/ml CONCENTRADO PARA SOLUCION INYECTABLE EFG	Granisetrón 1 mg inyectable 1 ml	1 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	FRESENIUS KABI ESPAÑA, S.A.U.	2009-03-31	1	2011-02-09	Autorizado	2009-03-31	1	0	0	0
662693	70744	GRANISETRON KABI 1 mg/ml CONCENTRADO PARA SOLUCION INYECTABLE EFG	Granisetrón 3 mg inyectable 3 ml	3 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	FRESENIUS KABI ESPAÑA, S.A.U.	2009-03-31	1	2011-02-09	Autorizado	2009-03-31	1	0	0	0
662895	70880	GRANISETRON NORMON 1 mg/1 ml SOLUCION INYECTABLE EFG	Granisetrón 1 mg inyectable 1 ml	1 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	LABORATORIOS NORMON S.A.	2009-05-04	1	2014-04-29	Autorizado	2009-05-04	1	0	0	0
664152	71577	GRANISETRON AUROVITAS SPAIN 1 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Granisetrón 1 mg comprimido	1 mg	Blister	10	comprimido	GRANISETRON HIDROCLORURO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	A04AA02 - Granisetron	AUROVITAS SPAIN, S.A.U.	2009-10-27	1	2011-07-26	Autorizado	2009-10-27	1	0	0	0
694554	60204	KYTRIL 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Granisetrón 1 mg comprimido	1 mg	Blister	10	comprimido	GRANISETRON HIDROCLORURO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	A04AA02 - Granisetron	ATNAHS PHARMA NETHERLANDS BV.	1994-03-01	1	2011-10-19	Autorizado	1994-03-01	1	0	0	0
712224	61803	KYTRIL 1MG/1ML SOLUCION INYECTABLE	Granisetrón 1 mg inyectable 1 ml	1 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	ATNAHS PHARMA NETHERLANDS BV.	2001-12-03	1	2011-10-19	Autorizado	2001-12-03	1	0	0	0
736488	59867	KYTRIL 3MG/3ML SOLUCION INYECTABLE	Granisetrón 3 mg inyectable 3 ml	3 mg	Ampolla	5	ampolla para inyección	GRANISETRON HIDROCLORURO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	A04AA02 - Granisetron	ATNAHS PHARMA NETHERLANDS BV.	1993-05-01	1	2011-10-19	Autorizado	1993-05-01	1	0	0	0
