product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
08-0339-01	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-02	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-03	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-04	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-05	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-06	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-07	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-08	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-09	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-10	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-11	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-12	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-13	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
08-0339-14	40174494	risedronate sodium 35 MG Oral Tablet	905024	EXACT			2026-04-07
