cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
694299	12776002	FYCOMPA 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 4 mg comprimido	4 mg	Blister	7	comprimido	PERAMPANEL 4 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	0	2013-10-22	Autorizado	2012-10-30	1	0	0	0
700646	12776001	FYCOMPA 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 2 mg comprimido	2 mg	Blister	7	comprimido	PERAMPANEL 2 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
700647	12776003	FYCOMPA 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 4 mg comprimido	4 mg	Blister	28	comprimido	PERAMPANEL 4 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
700648	12776006	FYCOMPA 6 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 6 mg comprimido	6 mg	Blister	28	comprimido	PERAMPANEL 6 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
700649	12776009	FYCOMPA 8 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 8 mg comprimido	8 mg	Blister	28	comprimido	PERAMPANEL 8 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
700650	12776012	FYCOMPA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 10 mg comprimido	10 mg	Blister	28	comprimido	PERAMPANEL 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
700651	12776015	FYCOMPA 12 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 12 mg comprimido	12 mg	Blister	28	comprimido	PERAMPANEL 12 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2013-12-11	Autorizado	2012-10-30	1	0	0	0
723436	112776024	FYCOMPA 0,5 MG/ML SUSPENSION ORAL	Perampanel 0,5 mg/ml solución/suspensión oral	0,5 mg/ml	Frasco	340	ml	PERAMPANEL 0,5 mg	VÍA ORAL	SUSPENSIÓN ORAL	1	N03AX22 - Perampanel	EISAI GMBH	2018-09-25	1	2019-09-02	Autorizado	2018-09-26	1	0	0	0
728234	12776001	FYCOMPA 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 2 mg comprimido	2 mg	Blister	28	comprimido	PERAMPANEL 2 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2012-10-30	1	2021-12-13	Autorizado	2012-10-30	1	0	0	0
732709	12776006IP	FYCOMPA 6 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 6 mg comprimido	6 mg	Blister	28	comprimido	PERAMPANEL 6 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2022-01-21	1	2022-03-20	Autorizado	2022-01-22	1	0	0	0
732711	12776003IP	FYCOMPA 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 4 mg comprimido	4 mg	Blister	28	comprimido	PERAMPANEL 4 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2022-01-21	1	2022-03-20	Autorizado	2022-01-22	1	0	0	0
732712	12776001IP	FYCOMPA 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Perampanel 2 mg comprimido	2 mg	Blister	7	comprimido	PERAMPANEL 2 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX22 - Perampanel	EISAI GMBH	2022-01-21	1	2022-03-20	Autorizado	2022-01-22	1	0	0	0
