cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
605628	75042	LEVETIRACETAM NORMON 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levetiracetam 500 mg comprimido	500 mg	Blister	500	comprimido	LEVETIRACETAM 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX14 - Levetiracetam	LABORATORIOS NORMON S.A.	2011-11-23	1	2012-03-05	Autorizado	2011-11-23	1	0	0	0
605932	76285	LEVETIRACETAM NORMON 100 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Levetiracetam 500 mg inyectable perfusión 5 ml	500 mg	Vial	50	vial para inyección	LEVETIRACETAM 100 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	N03AX14 - Levetiracetam	LABORATORIOS NORMON S.A.	2012-07-30	1	2012-10-15	Autorizado	2012-07-30	1	0	0	0
605978	76666	LEVETIRACETAM JUSTE 5 MG/ML SOLUCION PARA PERFUSION	Levetiracetam 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	24	bolsa perfusión	LEVETIRACETAM 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	N03AX14 - Levetiracetam	JUSTE S.A. QUIMICO FARMACEUTICA	2012-10-25	0	2018-12-12	Anulado	2018-12-12	1	0	0	0
605985	74780	LEVETIRACETAM KERN PHARMA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levetiracetam 500 mg comprimido	500 mg	Blister	500	comprimido	LEVETIRACETAM 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N03AX14 - Levetiracetam	KERN PHARMA S.L.	2011-09-29	1	2013-03-07	Autorizado	2011-09-29	1	0	0	0
606441	78756	LEVETIRACETAM NORMON 5 MG/ML SOLUCION PARA PERFUSION	Levetiracetam 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	50	bolsa perfusión	LEVETIRACETAM 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	N03AX14 - Levetiracetam	LABORATORIOS NORMON S.A.	2014-05-09	1	2015-02-17	Autorizado	2014-05-09	1	0	0	0
606443	78757	LEVETIRACETAM NORMON 10 MG/ML SOLUCION PARA PERFUSION	Levetiracetam 1.000 mg inyectable perfusión 100 ml	1000 mg	Bolsa	20	bolsa perfusión	LEVETIRACETAM 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	N03AX14 - Levetiracetam	LABORATORIOS NORMON S.A.	2014-05-09	0	2020-02-25	Anulado	2020-02-25	1	0	0	0
650428	00146027	KEPPRA 100 mg/ml SOLUCION ORAL	Levetiracetam 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	300	ml	LEVETIRACETAM 100 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N03AX14 - Levetiracetam	UCB PHARMA	2004-11-26	1	2012-01-09	Autorizado	2004-11-26	1	0	0	0
654214	00146030	KEPPRA 100 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION	Levetiracetam 500 mg inyectable perfusión 5 ml	500 mg	Vial	10	vial para inyección	LEVETIRACETAM 100 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	N03AX14 - Levetiracetam	UCB PHARMA	2006-06-13	0	2014-04-22	Autorizado	2006-06-13	1	0	0	0
663871	00146031	KEPPRA 100 mg/ml SOLUCION ORAL	Levetiracetam 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	150	ml	LEVETIRACETAM 100 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N03AX14 - Levetiracetam	UCB PHARMA	2009-12-02	1	2012-01-09	Autorizado	2009-12-02	1	0	0	0
663873	00146032	KEPPRA 100 mg/ml SOLUCION ORAL	Levetiracetam 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	150	ml	LEVETIRACETAM 100 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N03AX14 - Levetiracetam	UCB PHARMA	2009-12-02	1	2012-01-09	Autorizado	2009-12-02	1	0	0	0
