cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
651527	04307001	ZONEGRAN 25 MG CAPSULAS DURAS	Zonisamida 25 mg cápsula	25 mg	Blister	14	cápsula	ZONISAMIDA 25 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	AMDIPHARM LIMITED	2005-06-30	1	2011-11-29	Autorizado	2005-06-30	1	0	0	0
651529	04307004	ZONEGRAN 100 MG CAPSULAS DURAS	Zonisamida 100 mg cápsula	100 mg	Blister	56	cápsula	ZONISAMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	AMDIPHARM LIMITED	2005-06-30	1	2011-11-29	Autorizado	2005-06-30	1	0	0	0
651531	04307009	ZONEGRAN 50 MG CAPSULAS DURAS	Zonisamida 50 mg cápsula	50 mg	Blister	28	cápsula	ZONISAMIDA 50 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	AMDIPHARM LIMITED	2005-06-30	1	2011-11-29	Autorizado	2005-06-30	1	0	0	0
708971	80447	ZONISAMIDA RATIOPHARM 100 MG CAPSULAS DURAS EFG	Zonisamida 100 mg cápsula	100 mg	Blister	56	cápsula	ZONISAMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	TEVA PHARMA S.L.U.	2015-12-01	0	2024-04-08	Anulado	2024-04-08	1	0	0	0
708975	80448	ZONISAMIDA RATIOPHARM 50 MG CAPSULAS DURAS EFG	Zonisamida 50 mg cápsula	50 mg	Blister	28	cápsula	ZONISAMIDA 50 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	TEVA PHARMA S.L.U.	2015-12-01	0	2024-04-08	Anulado	2024-04-08	1	0	0	0
708978	80449	ZONISAMIDA RATIOPHARM 25 MG CAPSULAS DURAS EFG	Zonisamida 25 mg cápsula	25 mg	Blister	14	cápsula	ZONISAMIDA 25 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	RATIOPHARM ESPANA S.A.	2015-12-01	0	2022-08-08	Anulado	2022-08-08	1	0	0	0
708981	80450	ZONISAMIDA TEVA 100 MG CAPSULAS DURAS EFG	Zonisamida 100 mg cápsula	100 mg	Blister	56	cápsula	ZONISAMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	TEVA PHARMA S.L.U.	2015-12-01	1	2016-01-13	Autorizado	2015-12-01	1	0	0	0
708985	80451	ZONISAMIDA TEVA 25 MG CAPSULAS DURAS EFG	Zonisamida 25 mg cápsula	25 mg	Blister	14	cápsula	ZONISAMIDA 25 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	TEVA PHARMA S.L.U.	2015-12-01	0	2025-06-04	Anulado	2025-06-04	1	0	0	0
708988	80452	ZONISAMIDA TEVA 50 MG CAPSULAS DURAS EFG	Zonisamida 50 mg cápsula	50 mg	Blister	28	cápsula	ZONISAMIDA 50 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	TEVA PHARMA S.L.U.	2015-12-01	1	2016-01-13	Autorizado	2015-12-01	1	0	0	0
710360	80747	ZONISAMIDA CINFA 25 MG CAPSULAS DURAS EFG	Zonisamida 25 mg cápsula	25 mg	Blister	14	cápsula	ZONISAMIDA 25 mg	VÍA ORAL	CÁPSULA DURA	1	N03AX15 - Zonisamida	LABORATORIOS CINFA S.A.	2016-03-18	0	2020-06-19	Anulado	2020-06-19	1	0	0	0
