cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
603030	70000	NORADRENALINA NORMON 0,5 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Norepinefrina (noradrenalina) 0,5 mg/ml inyectable 10 ml	0,5 mg/ml inyectable 10 ml	Ampolla	100	ampolla para inyección	NOREPINEFRINA BITARTRATO 0,5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	LABORATORIOS NORMON S.A.	2008-07-31	1	2011-10-20	Autorizado	2008-07-31	1	0	0	0
652135	67043	NORAGES 1 MG/ML SOLUCION INYECTABLE	Norepinefrina (noradrenalina) 1 mg/ml inyectable perfusión 4 ml	1 mg/ml inyectable 4 ml	Ampolla	10	ampolla para inyección	NOREPINEFRINA BITARTRATO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	ALTAN PHARMACEUTICALS SA	2005-09-20	1	2011-11-15	Autorizado	2005-09-20	1	0	0	0
656019	62002	NORADRENALINA B. BRAUN 0,5 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Norepinefrina (noradrenalina) 0,5 mg/ml inyectable 50 ml	0,5 mg/ml inyectable 50 ml	Vial	1	vial para inyección	NOREPINEFRINA BITARTRATO 0,5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	B BRAUN MEDICAL S.A.	1999-07-01	1	2011-06-20	Autorizado	1999-07-01	1	0	0	0
661660	62002	NORADRENALINA B. BRAUN 0,5 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Norepinefrina (noradrenalina) 0,5 mg/ml inyectable 10 ml	0,5 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	NOREPINEFRINA BITARTRATO 0,5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	B BRAUN MEDICAL S.A.	1999-07-01	1	2011-06-20	Autorizado	1999-07-01	1	0	0	0
688041	75514	NORADRENALINA HOSPIRA 2 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION	Norepinefrina (noradrenalina) 2 mg/ml inyectable perfusión 4 ml	2 mg/ml inyectable 4 ml	Ampolla	5	ampolla para inyección	NOREPINEFRINA 2 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA - Agentes adrenergicos y dopaminergicos	HOSPIRA UK LIMITED	2012-02-21	0	2018-03-14	Anulado	2018-03-14	1	0	0	0
728884	85228	NORADRENALINA KALCEKS 1 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Norepinefrina (noradrenalina) 1 mg/ml inyectable 10 ml	1 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	NOREPINEFRINA TARTRATO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	KALCEKS AS	2020-07-02	1	2025-12-15	Autorizado	2025-12-11	1	0	0	0
763878	89183	NORADRENALINA ALTAN 0,04 MG/ML SOLUCIÓN PARA PERFUSIÓN	Norepinefrina (noradrenalina) 40 microgramos/ml inyectable perfusión 100 ml	40 microgramos/ml inyectable 100 ml	Bolsa	10	bolsa perfusión	NOREPINEFRINA TARTRATO 40 microgramos	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	ALTAN PHARMACEUTICALS SA	2023-12-05	1	2024-10-02	Autorizado	2023-12-06	1	0	0	0
765272	89669	NORADRENALINA AGUETTANT 1 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Norepinefrina (noradrenalina) 1 mg/ml inyectable perfusión 4 ml	1 mg/ml inyectable 4 ml	Ampolla	10	ampolla para inyección	NOREPINEFRINA TARTRATO 2 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	LABORATOIRE AGUETTANT	2025-06-03	1	2025-11-13	Autorizado	2025-06-03	1	0	0	0
765275	89669	NORADRENALINA AGUETTANT 1 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Norepinefrina (noradrenalina) 1 mg/ml inyectable perfusión 8 ml	1 mg/ml inyectable 8 ml	Ampolla	10	ampolla para inyección	NOREPINEFRINA TARTRATO 2 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	LABORATOIRE AGUETTANT	2025-06-03	1	2025-11-13	Autorizado	2025-06-03	1	0	0	0
766942	86439	VIPRANOP 5 MICROGRAMOS/ML SOLUCION INYECTABLE Y PARA PERFUSION	Norepinefrina (noradrenalina) 5 microgramos/ml inyectable 50 ml	5 microgramos/ml inyectable 50 ml	Vial	10	vial para inyección	NOREPINEFRINA TARTRATO 5 microgramos	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	1	C01CA03 - Norepinefrina	LABORATOIRE AGUETTANT	2021-12-09	1	2025-08-01	Autorizado	2025-07-22	1	0	0	0
