cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
620377	42582	ARTRINOVO 25 MG CÁPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	500	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-03-01	1	2011-10-28	Autorizado	1966-03-01	1	0	0	0
620385	42846	ARTRINOVO 100 MG SUPOSITORIOS	Indometacina 100 mg supositorio	100 mg	Blister	100	supositorio	INDOMETACINA 100 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-05-01	1	2011-10-28	Autorizado	1966-05-01	1	0	0	0
620393	43857	ARTRINOVO 50 MG SUPOSITORIOS	Indometacina 50 mg supositorio	50 mg	Blister	100	supositorio	INDOMETACINA 50 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-12-01	1	2011-10-28	Autorizado	1966-12-01	1	0	0	0
656955	56980	REUSIN 8 MG/ML SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	Indometacina 10 mg/ml líquido uso tópico	10 mg/ml	Frasco	100	ml	INDOMETACINA 10 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	1	M02AA23 - Indometacina	LABORATORIO STADA S.L.	1986-04-01	1	2011-02-17	Autorizado	1986-04-01	1	0	0	0
711713	43857	ARTRINOVO 50 MG SUPOSITORIOS	Indometacina 50 mg supositorio	50 mg	Blister	12	supositorio	INDOMETACINA 50 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-12-01	1	2011-10-28	Autorizado	1966-12-01	1	0	0	0
711762	42582	ARTRINOVO 25 MG CÁPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	100	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-03-01	1	2011-10-28	Autorizado	1966-03-01	1	0	0	0
711770	42582	ARTRINOVO 25 MG CÁPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	30	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-03-01	1	2011-10-28	Autorizado	1966-03-01	1	0	0	0
758458	45272	FLOGOTER 100 MG SUPOSITORIOS	Indometacina 100 mg supositorio	100 mg	Blister	12	supositorio	INDOMETACINA 100 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	LABORATORIO ESTEDI S.L.	1968-02-01	0	2025-03-12	Anulado	2025-03-12	1	0	0	0
758466	45271	FLOGOTER 25 MG CAPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	40	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	LABORATORIO ESTEDI S.L.	1968-02-01	0	2025-03-12	Anulado	2025-03-12	1	0	0	0
771451	41723	INACID 100 mg SUPOSITORIOS	Indometacina 100 mg supositorio	100 mg	Blister	12	supositorio	INDOMETACINA 100 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	H.A.C. PHARMA	1965-11-01	1	2011-10-20	Autorizado	1965-11-01	1	0	0	0
771469	40537	INACID 25 mg CAPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	20	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	H.A.C. PHARMA	1965-03-01	1	2011-10-20	Autorizado	1965-03-01	1	0	0	0
771477	40537	INACID 25 mg CAPSULAS DURAS	Indometacina 25 mg cápsula	25 mg	Blister	50	cápsula	INDOMETACINA 25 mg	VÍA ORAL	CÁPSULA DURA	1	M01AB01 - Indometacina	H.A.C. PHARMA	1965-03-01	1	2011-10-20	Autorizado	1965-03-01	1	0	0	0
954909	42846	ARTRINOVO 100 MG SUPOSITORIOS	Indometacina 100 mg supositorio	100 mg	Blister	12	supositorio	INDOMETACINA 100 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	LABORATORIOS LLORENS S.L.	1966-05-01	1	2011-10-28	Autorizado	1966-05-01	1	0	0	0
986307	45894	ALIVIOSIN 100 mg SUPOSITORIOS	Indometacina 100 mg supositorio	100 mg	Blister	20	supositorio	INDOMETACINA 100 mg	VÍA RECTAL	SUPOSITORIO	1	M01AB01 - Indometacina	ESPECIALIDADES FARMACEUTICAS CENTRUM S.A.	1968-10-01	1	2011-10-04	Autorizado	1968-10-01	1	0	0	0
989616	58356	INACID RETARD 75 mg CAPSULAS DURAS DE LIBERACIÓN PROLONGADA	Indometacina 75 mg cápsula liberación modificada	75 mg	Blister	20	cápsula	INDOMETACINA 75 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	M01AB01 - Indometacina	H.A.C. PHARMA	1990-07-01	1	2011-10-20	Autorizado	1990-07-01	1	0	0	0
989871	58372	FLOGOTER RETARD 75 mg CAPSULAS	Indometacina 75 mg cápsula liberación modificada	75 mg	Blister	20	cápsula	INDOMETACINA 75 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	M01AB01 - Indometacina	LABORATORIO ESTEDI S.L.	1991-04-01	0	2020-07-13	Anulado	2020-07-13	1	0	0	0
