cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
708304	80333	CONDROITIN SULFATO KERN PHARMA 400 MG GRANULADO PARA SOLUCION ORAL	Condroitín sulfato 400 mg solución/suspensión oral sobre	400 mg	Sobre	60	sobre	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	1	M01AX25 - Condroitin sulfato	KERN PHARMA S.L.	2015-10-26	0	2022-02-25	Anulado	2022-02-25	1	0	1	0
708575	80391	CONDROITINA SULFATO ABAMED 400 mg GRANULADO PARA SOLUCION ORAL	Condroitín sulfato 400 mg solución/suspensión oral sobre	400 mg	Sobre	60	sobre	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	1	M01AX25 - Condroitin sulfato	QUALIX PHARMA S.L.	2015-11-13	0	2025-10-16	Anulado	2025-10-16	1	0	1	0
721460	83052	CONDROITINA SULFATO ROVI 400 MG CAPSULAS DURAS	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	LABORATORIOS FARMACEUTICOS ROVI S.A.	2021-08-11	1	2023-04-14	Autorizado	2021-08-11	1	0	0	0
725116	83941	CONDROITIN SULFATO KERN PHARMA 400 MG CAPSULAS DURAS EFG	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	KERN PHARMA S.L.	2019-03-15	1	2024-07-12	Autorizado	2019-03-16	1	0	0	0
757974	87950	CONDROITIN SULFATO ABAMED 400 MG CAPSULAS DURAS EFG	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	QUALIX PHARMA S.L.	2022-07-06	1	2025-07-22	Autorizado	2022-07-07	1	0	0	0
769737	53768	HIRUDOID 3 mg/g GEL	Condroitín sulfato 3 mg/g gel	3 mg/g	Tubo	40	g	CONDROITINA SULFATO SODIO 3 mg	USO CUTÁNEO	GEL	1	C05BA01 - Heparinoides organicos	LABORATORIO STADA S.L.	1976-06-01	1	2011-02-17	Autorizado	1976-06-01	0	0	0	0
769745	18853	HIRUDOID 3 mg/g POMADA	Condroitín sulfato 3 mg/g pomada	3 mg/g	Tubo	40	g	CONDROITINA SULFATO SODIO 3 mg	USO CUTÁNEO	POMADA	1	C05BA01 - Heparinoides organicos	LABORATORIO STADA S.L.	1953-04-01	1	2011-02-17	Autorizado	1953-04-01	0	0	0	0
815217	64547	CONDROSULF 400 mg CAPSULAS DURAS	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	IBSA FARMACEUTICI ITALIA S.R.L.	2002-02-04	1	2011-10-20	Autorizado	2002-02-04	1	0	0	0
815241	64549	CONDROSAN 400 mg CAPSULAS DURAS	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	LABORATORIO REIG JOFRE, S.A.	2002-02-04	1	2011-10-10	Autorizado	2002-02-04	1	0	0	0
873539	65481	CONDRODIN 400 CAPSULAS DURAS	Condroitín sulfato 400 mg cápsula	400 mg	Blister	60	cápsula	CONDROITINA SULFATO SODIO 400 mg	VÍA ORAL	CÁPSULA DURA	1	M01AX25 - Condroitin sulfato	LABORATORIO REIG JOFRE, S.A.	2003-07-07	1	2019-06-05	Autorizado	2019-05-31	1	0	0	0
988709	58289	HIRUDOID FORTE 4,45 mg/g POMADA	Condroitín sulfato 4,45 mg/g pomada	4,45 mg/g	Tubo	60	g	CONDROITINA SULFATO SODIO 4,45 mg	USO CUTÁNEO	POMADA	1	C05BA01 - Heparinoides organicos	LABORATORIO STADA S.L.	1989-12-01	1	2011-02-17	Autorizado	1989-12-01	0	0	0	0
988725	58290	HIRUDOID FORTE 4,45 mg/g GEL	Condroitín sulfato 4,45 mg/g gel	4,45 mg/g	Tubo	60	g	CONDROITINA SULFATO SODIO 4,45 mg	USO CUTÁNEO	GEL	1	C05BA01 - Heparinoides organicos	LABORATORIO STADA S.L.	1989-10-01	1	2011-02-17	Autorizado	1989-10-01	0	0	0	0
