cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
654779	75908	800921	clozapine 50 MG Oral Tablet	429212	EXACT			2026-03-15
670750	71546	800892	clozapine 25 MG Oral Tablet	197536	EXACT			2026-03-15
670753	71566	800881	clozapine 100 MG Oral Tablet	197535	EXACT			2026-03-15
672360	59547	800881	clozapine 100 MG Oral Tablet	197535	EXACT			2026-03-15
672378	59548	800892	clozapine 25 MG Oral Tablet	197536	EXACT			2026-03-15
689838	75901	19075608	clozapine 200 MG Oral Tablet	309374	EXACT			2026-03-13
697422	59547	800881	clozapine 100 MG Oral Tablet	197535	EXACT			2026-03-15
697423	59548	800892	clozapine 25 MG Oral Tablet	197536	EXACT			2026-03-15
724289	83669	19075608	clozapine 200 MG Oral Tablet	309374	EXACT			2026-03-13
724290	83670	800881	clozapine 100 MG Oral Tablet	197535	EXACT			2026-03-15
725199	83968	800933	clozapine 100 MG Disintegrating Oral Tablet	476177	EXACT			2026-03-13
725202	83970	800934	clozapine 25 MG Disintegrating Oral Tablet	476179	EXACT			2026-03-13
758117	88017	800892	clozapine 25 MG Oral Tablet	197536	EXACT			2026-03-15
758119	88019	800881	clozapine 100 MG Oral Tablet	197535	EXACT			2026-03-15
758120	88020	19075608	clozapine 200 MG Oral Tablet	309374	EXACT			2026-03-13
767324	90232	19075608	clozapine 200 MG Oral Tablet	309374	EXACT			2026-03-13
696181	77039	43013566	clozapine 50 MG/ML Oral Suspension	1369825	EXACT			2026-03-13
725201	83969	40223450	clozapine 200 MG Disintegrating Oral Tablet	996921	EXACT			2026-03-13
