product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
03-0139-01	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-02	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-03	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-04	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-05	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-06	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-07	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-08	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
03-0139-09	40165329	ursodiol 250 MG Oral Capsule	858744	EXACT			2026-04-07
18-0116-01	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-02	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-03	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-04	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-05	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-06	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-07	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-08	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
18-0116-09	40165342	ursodiol 500 MG Oral Tablet	858733	EXACT			2026-04-07
