cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
650150	66333	LISINOPRIL-HIDROCLOROTIAZIDA TEVA 20 mg/12.5 mg COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	TEVA PHARMA S.L.U.	2004-09-16	1	2011-10-24	Autorizado	2004-09-17	1	0	0	0
650379	66437	LISINOPRIL/HIDROCLOROTIAZIDA VIATRIS 20/12,5 MG COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	VIATRIS PHARMACEUTICALS S.L.	2004-11-11	1	2011-10-24	Autorizado	2004-11-12	1	0	0	0
673133	59583	PRINIVIL PLUS 20 mg/12,5 mg COMPRIMIDOS	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	PAN QUIMICA FARMACEUTICA S.A.	1993-02-01	1	2011-08-24	Autorizado	1993-02-01	1	0	0	0
673274	66477	LISINOPRIL/HIDROCLOROTIAZIDA SANDOZ FARMACEUTICA 20/12.5 mg COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	1	C09BA03 - Lisinopril y diureticos	SANDOZ FARMACEUTICA S.A.	2004-11-22	1	2011-09-28	Autorizado	2004-11-22	1	0	0	0
685313	60735	DONEKA PLUS 20/12.5 MG COMPRIMIDOS	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	NEURAXPHARM SPAIN S.L.	1995-07-01	1	2011-10-07	Autorizado	1995-07-01	1	0	0	0
692877	76411	LISINOPRIL/ HIDROCLOROTIAZIDA MYLAN PHARMACEUTICALS 20/12,5 MG COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA - Inhibidores de la ECA y diureticos	MYLAN PHARMACEUTICALS S.L.	2012-08-28	0	2018-11-30	Anulado	2018-11-30	1	0	0	0
693175	76475	LISINOPRIL/HIDROCLOROTIAZIDA COMBIX 20 MG/12.5 MG COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	LABORATORIOS COMBIX S.L.U.	2012-09-14	0	2018-05-10	Anulado	2018-05-10	1	0	0	0
695764	76944	LISINOPRIL/HIDROCLOROTIAZIDA CINFA 20 MG/12, 5 MG COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	LABORATORIOS CINFA S.A.	2012-12-21	1	2013-03-20	Autorizado	2012-12-21	1	0	0	0
774687	59582	ZESTORETIC 20 mg/12,5 mg COMPRIMIDOS	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	ATNAHS PHARMA NETHERLANDS BV.	1992-09-01	1	2011-10-24	Autorizado	1992-09-01	1	0	0	0
819300	65844	LISINOPRIL/ HIDROCLOROTIAZIDA SANDOZ 20/12,5 mg COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	SANDOZ FARMACEUTICA S.A.	2004-01-12	0	2021-12-21	Anulado	2021-12-21	1	0	0	0
839654	66299	LISINOPRIL/HIDROCLOROTIAZIDA QUALIGEN 20/12,5 MG COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	NEURAXPHARM SPAIN S.L.	2004-08-30	1	2012-01-02	Autorizado	2004-08-30	1	0	0	0
999854	65829	LISINOPRIL / HIDROCLOROTIAZIDA TEVA-RATIOPHARM 20 / 12,5 mg COMPRIMIDOS EFG	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL DIHIDRATO 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	TEVA PHARMA S.L.U.	2003-12-23	1	2011-10-07	Autorizado	2004-01-12	1	0	0	0
999989	64089	TENSIKEY COMPLEX 20 mg/12.5 mg COMPRIMIDOS	Lisinopril/Hidroclorotiazida 20 mg/12,5 mg comprimido	20 mg/12,5 mg	Blister	28	comprimido	LISINOPRIL 20 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	2	C09BA03 - Lisinopril y diureticos	PHARMINICIO S.L.	2001-07-18	1	2012-01-02	Autorizado	2001-07-18	1	0	0	0
