cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
665806	10628001	VOTRIENT 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Pazopanib 200 mg comprimido	200 mg	Frasco	30	comprimido	PAZOPANIB HIDROCLORURO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	NOVARTIS EUROPHARM LIMITED	2010-07-14	1	2011-03-31	Autorizado	2010-07-14	1	0	0	0
665807	10628004	VOTRIENT 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Pazopanib 400 mg comprimido	400 mg	Frasco	60	comprimido	PAZOPANIB HIDROCLORURO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	NOVARTIS EUROPHARM LIMITED	2010-07-14	1	2011-03-31	Autorizado	2010-07-14	1	0	0	0
732827	86571	PAZOPANIB STADA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Pazopanib 200 mg comprimido	200 mg	Blister	30	comprimido	PAZOPANIB HIDROCLORURO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	LABORATORIO STADA S.L.	2022-02-21	1	2025-11-04	Autorizado	2022-02-22	1	0	0	0
732829	86572	PAZOPANIB STADA 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Pazopanib 400 mg comprimido	400 mg	Blister	60	comprimido	PAZOPANIB HIDROCLORURO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	LABORATORIO STADA S.L.	2022-02-21	1	2025-11-04	Autorizado	2022-02-22	1	0	0	0
764314	89350	PAZOPANIB ACCORD 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Pazopanib 200 mg comprimido	200 mg	Blister	30	comprimido	PAZOPANIB HIDROCLORURO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	ACCORD HEALTHCARE S.L.U.	2024-02-14	1	2025-11-10	Autorizado	2024-02-15	1	0	0	0
764315	89351	PAZOPANIB ACCORD 400 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Pazopanib 400 mg comprimido	400 mg	Blister	60	comprimido	PAZOPANIB HIDROCLORURO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	ACCORD HEALTHCARE S.L.U.	2024-02-14	1	2025-11-10	Autorizado	2024-02-15	1	0	0	0
765616	89786	PAZOPANIB GLENMARK 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Pazopanib 200 mg comprimido	200 mg	Blister	30	comprimido	PAZOPANIB HIDROCLORURO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	GLENMARK ARZNEIMITTEL GMBH	2024-12-16	1	2025-11-14	Autorizado	2024-12-16	1	0	0	0
765623	89787	PAZOPANIB GLENMARK 400 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Pazopanib 400 mg comprimido	400 mg	Blister	60	comprimido	PAZOPANIB HIDROCLORURO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	GLENMARK ARZNEIMITTEL GMBH	2024-12-16	1	2025-11-14	Autorizado	2024-12-16	1	0	0	0
767291	90228	PAZOPANIB DR. REDDYS 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Pazopanib 200 mg comprimido	200 mg	Blister	30	comprimido	PAZOPANIB HIDROCLORURO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	REDDY PHARMA IBERIA S.A.	2025-04-09	1	2025-10-22	Autorizado	2025-04-09	1	0	0	0
767297	90229	PAZOPANIB DR. REDDYS 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Pazopanib 400 mg comprimido	400 mg	Blister	60	comprimido	PAZOPANIB HIDROCLORURO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	L01EX03 - Pazopanib	REDDY PHARMA IBERIA S.A.	2025-04-09	1	2025-10-22	Autorizado	2025-04-09	1	0	0	0
