cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
607577	62017	OMNIPAQUE 240 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 240 mg/ml inyectable 50 ml	240 mg/ml	Frasco	10	frasco perfusión	IOHEXOL 240 ml	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-06-21	Autorizado	1998-10-01	1	0	0	0
607581	62018	OMNIPAQUE 300 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 300 mg/ml inyectable 50 ml	300 mg/ml	Frasco	10	frasco perfusión	IOHEXOL 300 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-06-21	Autorizado	1998-10-01	1	0	0	0
607582	62018	OMNIPAQUE 300 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 300 mg/ml inyectable 100 ml	300 mg/ml	Frasco	10	frasco perfusión	IOHEXOL 300 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-07-12	Autorizado	1998-10-01	1	0	0	0
607584	62018	OMNIPAQUE 300 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 300 mg/ml inyectable 500 ml	300 mg/ml	Frasco	6	frasco perfusión	IOHEXOL 300 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-06-30	Autorizado	1998-10-01	1	0	0	0
607585	62019	OMNIPAQUE 350 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 350 mg/ml inyectable 50 ml	350 mg/ml	Frasco	10	frasco perfusión	IOHEXOL 350 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-06-27	Autorizado	1998-10-01	1	0	0	0
607586	62019	OMNIPAQUE 350 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 350 mg/ml inyectable 100 ml	350 mg/ml	Frasco	10	frasco perfusión	IOHEXOL 350 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-07-07	Autorizado	1998-10-01	1	0	0	0
607588	62019	OMNIPAQUE 350 mg Iodo /ml SOLUCION INYECTABLE	Iodo (Iohexol) 350 mg/ml inyectable 500 ml	350 mg/ml	Frasco	6	frasco perfusión	IOHEXOL 350 mg	VÍA INTRAARTERIAL|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	1998-10-01	1	2023-07-12	Autorizado	1998-10-01	1	0	0	0
656095	68051	NITIGRAF 240 mg/ml SOLUCION INYECTABLE EFG	Iodo (Iohexol) 240 mg/ml inyectable 50 ml	240 mg/ml	Bolsa	1	bolsa perfusión	IOHEXOL 240 mg	OTRA VÍA|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	JUSTE S.A. QUIMICO FARMACEUTICA	2006-10-04	0	2017-12-18	Anulado	2017-12-18	1	0	0	0
656096	68052	NITIGRAF 300 mg/ml SOLUCION INYECTABLE EFG	Iodo (Iohexol) 300 mg/ml inyectable 50 ml	300 mg/ml	Bolsa	1	bolsa perfusión	IOHEXOL 300 mg	OTRA VÍA|VÍA INTRAARTERIAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	JUSTE S.A. QUIMICO FARMACEUTICA	2006-10-04	0	2018-11-27	Anulado	2018-11-27	1	0	0	0
656097	68052	NITIGRAF 300 mg/ml SOLUCION INYECTABLE EFG	Iodo (Iohexol) 300 mg/ml inyectable 100 ml	300 mg/ml	Bolsa	1	bolsa perfusión	IOHEXOL 300 mg	OTRA VÍA|VÍA INTRAARTERIAL|VÍA INTRAVENOSA|VÍA ORAL	SOLUCIÓN INYECTABLE	1	V08AB02 - Iohexol	JUSTE S.A. QUIMICO FARMACEUTICA	2006-10-04	0	2018-11-27	Anulado	2018-11-27	1	0	0	0
