cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
600551	64190	TOBRAMICINA BRAUN 1 mg/ml SOLUCION PARA PERFUSION INTRAVENOSA	Tobramicina 80 mg inyectable perfusión 80 ml	80 mg	Frasco	20	frasco perfusión	TOBRAMICINA 1 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01GB01 - Tobramicina	B BRAUN MEDICAL S.A.	2001-08-20	0	2019-02-08	Anulado	2019-02-08	1	0	0	0
600858	62009	TOBRAMICINA NORMON 100mg/100ml solucion para perfusion EFG	Tobramicina 100 mg inyectable perfusión 100 ml	100 mg	Frasco	50	frasco perfusión	TOBRAMICINA SULFATO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	1998-05-01	0	2017-05-25	Anulado	2017-05-25	1	0	0	0
631176	65262	TOBRAMICINA NORMON 50 mg/2 ml SOLUCION INYECTABLE EFG	Tobramicina 50 mg inyectable 2 ml	50 mg	Vial	100	ampolla para inyección	TOBRAMICINA SULFATO 25 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	2003-02-27	0	2023-12-14	Autorizado	2003-02-27	1	0	0	0
631226	65261	TOBRAMICINA NORMON 100 mg/2 ml SOLUCION INYECTABLE EFG	Tobramicina 100 mg inyectable 2 ml	100 mg	Vial	100	vial para inyección	TOBRAMICINA SULFATO 50 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	2003-03-24	1	2011-10-20	Autorizado	2003-03-24	1	0	0	0
636175	55313	TOBRAMICINA BRAUN 100 mg	Tobramicina 100 mg inyectable 2 ml	100 mg	Vial	100	vial para inyección	TOBRAMICINA SULFATO 50 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	J01GB01 - Tobramicina	B BRAUN MEDICAL S.A.	1981-05-01	0	2021-04-21	Anulado	2021-04-21	1	0	0	0
653544	57593	TOBREX UNGÜENTO OFTÁLMICO 3 MG/G POMADA OFTÁLMICA	Tobramicina 3 mg/g pomada oftálmica	3 mg/g	Cánula	3,5	g	TOBRAMICINA 3 mg	VÍA OFTÁLMICA	POMADA OFTÁLMICA	1	S01AA12 - Tobramicina	NOVARTIS FARMACEUTICA S.A.	1988-04-01	1	2013-01-03	Autorizado	1988-04-01	1	0	0	0
658774	68621	BRAMITOB 300 mg/4 ml SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Envase unidosis	56	ampolla nebulización	TOBRAMICINA 75 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	CHIESI ESPAÑA S.A.U.	2007-03-28	1	2011-09-30	Autorizado	2007-03-28	1	0	0	0
661520	62009	TOBRAMICINA NORMON 100mg/100ml solucion para perfusion EFG	Tobramicina 100 mg inyectable perfusión 100 ml	100 mg	Frasco	1	frasco perfusión	TOBRAMICINA SULFATO 1 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	1998-05-01	0	2017-05-25	Anulado	2017-05-25	1	0	0	0
672722	64350	TOBRABACT 3,0 mg/ml COLIRIO EN SOLUCION	Tobramicina 3 mg/ml colirio	3 mg/ml	Frasco	5	ml	TOBRAMICINA 3 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	1	S01AA12 - Tobramicina	MEDICOM HEALTHCARE IRELAND LIMITED	2001-10-31	0	2011-06-13	Suspenso	2025-06-10	1	0	0	0
683180	10652002	TOBI PODHALER 28 mg POLVO PARA INHALACION (CAPSULA DURA)	Tobramicina 28 mg inhalación pulmonar (polvo)	28 mg/dosis	Blister	224	cápsula inhalación/alveolo	TOBRAMICINA 28 mg	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	1	J01GB01 - Tobramicina	VIATRIS HEALTHCARE LIMITED	2011-08-12	1	2012-12-17	Autorizado	2011-08-12	1	0	0	0
687247	75344	TOBRAMICINA ACCORD 300 mg / 5 ml SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Ampolla	56	ampolla nebulización	TOBRAMICINA 60 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	ACCORD HEALTHCARE S.L.U.	2012-01-27	1	2021-03-11	Autorizado	2012-01-27	1	0	0	0
688545	75612	TOBRAMICINA TEVA 300 mg/5 ml SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Bolsa	56	ampolla nebulización	TOBRAMICINA 60 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	TEVA PHARMA S.L.U.	2012-03-06	1	2013-09-03	Autorizado	2012-03-06	1	0	0	0
698670	77752	URSITAN 3 MG/ML COLIRIO EN SOLUCION EN ENVASES UNIDOSIS	Tobramicina 3 mg/ml colirio envase unidosis	3 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	TOBRAMICINA 3 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN EN ENVASE UNIDOSIS	1	S01AA12 - Tobramicina	LABORATORIOS SALVAT S.A.	2013-07-16	1	2023-07-03	Autorizado	2013-07-16	1	0	0	0
716997	82287	TOBRAMICINA SUN 300 MG/5 ML SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Ampolla	56	ampolla nebulización	TOBRAMICINA 60 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	2017-07-21	1	2018-08-28	Autorizado	2017-09-25	1	0	0	0
725932	84187	TOBRAMICINA ALTAN 300 MG/5 ML SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Ampolla	56	ampolla nebulización	TOBRAMICINA 60 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	ALTAN PHARMACEUTICALS SA	2019-08-08	1	2020-03-06	Autorizado	2019-08-08	1	0	0	0
729307	181350001	VANTOBRA 170 MG SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 170 mg inhalación pulmonar	170 mg	Nebulizador	56	ampolla nebulización	TOBRAMICINA 100 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	PARI PHARMA GMBH	2020-10-27	1	2021-06-04	Autorizado	2020-10-28	1	0	0	0
753699	63689	TOBI 300 mg/5 ml SOLUCION PARA INHALACION POR NEBULIZADOR	Tobramicina 300 mg inhalación pulmonar	300 mg	Ampolla	56	ampolla nebulización	TOBRAMICINA 60 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	1	J01GB01 - Tobramicina	MYLAN IRE HEALTHCARE LIMITED	2001-02-22	0	2026-01-21	Anulado	2026-01-21	1	0	0	0
758037	65261	TOBRAMICINA NORMON 100 mg/2 ml SOLUCION INYECTABLE EFG	Tobramicina 100 mg inyectable 2 ml	100 mg	Vial	1	vial para inyección	TOBRAMICINA SULFATO 50 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	2003-03-24	1	2011-10-20	Autorizado	2003-03-24	1	0	0	0
758185	65262	TOBRAMICINA NORMON 50 mg/2 ml SOLUCION INYECTABLE EFG	Tobramicina 50 mg inyectable 2 ml	50 mg inyectable 10 ml	Vial	1	ampolla para inyección	TOBRAMICINA SULFATO 25 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	J01GB01 - Tobramicina	LABORATORIOS NORMON S.A.	2003-02-27	1	2011-10-20	Autorizado	2003-02-27	1	0	0	0
977298	57594	TOBREX 3 MG/ML COLIRIO EN SOLUCIÓN	Tobramicina 3 mg/ml colirio	3 mg/ml	Tapón	5	ml	TOBRAMICINA 3 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	1	S01AA12 - Tobramicina	NOVARTIS FARMACEUTICA S.A.	1987-12-01	1	2011-11-08	Autorizado	1987-12-01	1	0	0	0
